7.9999998000e-04 8.0000000000e+00 0.0000000000e+00 1.7763568129e-14 2.8610262074e-05
4.0000000596e-01 7.9999847412e+00 2.8610300000e-06 -7.6293948865e-05 -1.4305112287e-05
8.0000001192e-01 7.9999389648e+00 -1.1444090000e-05 -1.5258788523e-04 -6.5863136519e-05
1.2007999420e+00 7.9998626709e+00 -4.9829480000e-05 -3.1232833284e-04 -6.0796736594e-05
1.6008000374e+00 7.9996891022e+00 -6.0081480000e-05 -4.3392181854e-04 1.1920874821e-06
2.0007998943e+00 7.9995155334e+00 -4.8875810000e-05 -4.1007994390e-04 2.2500749665e-05
2.4007999897e+00 7.9993610382e+00 -4.2080880000e-05 -3.7193295696e-04 -1.7434362240e-05
2.8008000851e+00 7.9992179871e+00 -6.2823300000e-05 -3.5762786967e-04 -5.0067899254e-05
3.2007999420e+00 7.9990749359e+00 -8.2135200000e-05 -3.9815903157e-04 -7.8678123827e-05
3.6008000374e+00 7.9988994598e+00 -1.2576580000e-04 -4.1007994389e-04 -1.1384486080e-04
4.0008001328e+00 7.9987468720e+00 -1.7321109000e-04 -4.4822691832e-04 -8.8214873686e-05
4.4008002281e+00 7.9985408783e+00 -1.9633770000e-04 -5.6266784162e-04 -3.3676624498e-05
4.8007998467e+00 7.9982967377e+00 -2.0015239000e-04 -5.9366226616e-04 -8.6426623711e-06
5.2007999420e+00 7.9980659485e+00 -2.0325183000e-04 -6.3657760302e-04 1.1324874831e-05
5.6008000374e+00 7.9977874756e+00 -1.9109249000e-04 -7.0810316444e-04 6.1094624088e-06
6.0008001328e+00 7.9974994659e+00 -1.9836426000e-04 -6.5326689026e-04 -1.2964012307e-05
6.4008002281e+00 7.9972648621e+00 -2.0146370000e-04 -6.8426131481e-04 1.3113024805e-05
6.8007998467e+00 7.9969520569e+00 -1.8787384000e-04 -7.2956083913e-04 2.1457662180e-05
7.2007999420e+00 7.9966812134e+00 -1.8429757000e-04 -6.8187711484e-04 3.8742999423e-06
