   5.0000000000000003E-002   0.0000000000000000       -3999.9999534301060       -1.5671386716442866E-018
  0.10000000000000001        0.0000000000000000       -499.99990672750749       -1.9096084260710690E-018
  0.15000000000000002        0.0000000000000000       -148.14800832620202        2.3190077528433778E-013
  0.20000000000000001        0.0000000000000000       -62.499813745023907        4.8806033151375488E-019
  0.25000000000000000        0.0000000000000000       -31.999767459522239        1.7241384306346336E-014
  0.30000000000000004        0.0000000000000000       -18.518239874235338        5.8693233641089304E-016
  0.35000000000000003        0.0000000000000000       -11.661483055407873        1.8128065884193675E-018
  0.40000000000000002        0.0000000000000000       -7.8121298495405425       -1.0449505614711748E-012
  0.45000000000000001        0.0000000000000000       -5.4865529669172792       -2.3187060582950290E-013
  0.50000000000000000        0.0000000000000000       -3.9995395120635546        4.3859765393767370E-012
  0.55000000000000004        0.0000000000000000       -3.0047540696717343       -4.3168335054892557E-012
  0.60000000000000009        0.0000000000000000       -2.3142654316191025       -8.2079846826723169E-013
  0.65000000000000002        0.0000000000000000       -1.8200713374799047        2.0897474788113997E-012
  0.70000000000000007        0.0000000000000000       -1.4570893801177045        4.1534015501438492E-012
  0.75000000000000000        0.0000000000000000       -1.1845057469831251        4.3856701411145062E-012
  0.80000000000000004        0.0000000000000000      -0.97584071308640297       -2.2347791124348448E-013
  0.85000000000000009        0.0000000000000000      -0.81340291336221804        5.1554024096076117E-012
  0.90000000000000002        0.0000000000000000      -0.68506625711557356       -5.0775384858713627E-012
  0.95000000000000007        0.0000000000000000      -0.58232998374198996       -3.1691583863767801E-012
   1.0000000000000000        0.0000000000000000      -0.49911462221005787        4.2447463420631963E-014
   1.0500000000000000        0.0000000000000000      -0.43099411186785708       -4.6079556716937236E-012
   1.1000000000000001        0.0000000000000000      -0.37469408969587370       -4.0794143804214540E-012
   1.1500000000000001        0.0000000000000000      -0.32775689188317736        3.6068670630191179E-012
   1.2000000000000002        0.0000000000000000      -0.28831344700525346       -7.4246390735449623E-012
   1.2500000000000000        0.0000000000000000      -0.25492516876559690        5.5977403867308426E-012
   1.3000000000000000        0.0000000000000000      -0.22647258466317632        4.7406871910385987E-012
   1.3500000000000001        0.0000000000000000      -0.20207571243854000       -1.1086215109482144E-011
   1.4000000000000001        0.0000000000000000      -0.18103635531993217       -1.2862310881244357E-011
   1.4500000000000002        0.0000000000000000      -0.16279575769141510       -6.7248640075282834E-012
   1.5000000000000000        0.0000000000000000      -0.14690316652563268        2.5695942944343206E-013
   1.5500000000000000        0.0000000000000000      -0.13299224035186946       -2.3772710415738583E-012
   1.6000000000000001        0.0000000000000000      -0.12076316810364465        2.4675718054091695E-012
