   2.6999988556000001        0.0000000000000000       -1.2040138071000000E-003   7.1252881687999996E-003 -0.18930739904159025       -1.7569539863897023E-011  0.74617303450153882     
   2.7015476227000002        5.8685541200000002E-003   8.9478491416999997E-003   2.2217481994000001E-002 -0.18895562138450683        3.1376591646059687E-011  0.74481588299830526     
   2.7071571350000001        1.7773985860000001E-002   1.7673968998999999E-002   3.1384080170000002E-002 -0.18768824561632924       -5.3339123933055567E-011  0.73992403643080096     
   2.7156867981000001        3.0975818629999999E-002   2.4936198816000000E-002   3.2452046391000001E-002 -0.18578114747843247        4.4543834867843563E-011  0.73255589806142329     
   2.7271060943999998        4.3735623360000003E-002   3.3118724343999997E-002   3.0524432208000000E-002 -0.18326523495788744       -2.0071639838888851E-011  0.72282201230776622     
   2.7421817780000000        5.5395364760000003E-002   4.2791365937000003E-002   2.7393400254000000E-002 -0.18000770367989150       -2.6969970218136989E-011  0.71019454389320724     
   2.7613391876000000        6.5650343890000004E-002   5.3138732107999999E-002   2.3949890968000001E-002 -0.17597035953134077        7.2126197169779476E-011  0.69450316116408128     
   2.7846927642999999        7.4555277820000002E-002   6.3441990867000003E-002   2.0600408018000001E-002 -0.17119809059824725       -7.9622629236407319E-011  0.67589104859312088     
   2.8120927811000000        8.2130670550000007E-002   7.3043106912000000E-002   1.7525702463999999E-002 -0.16579967966876452       -1.5657156639985672E-011  0.65474275265470028     
   2.8431272506999998        8.8575840000000003E-002   8.1586836546999997E-002   1.4629065770000000E-002 -0.15993465118580219        2.8192373191316079E-011  0.63163728945338715     
   2.8773622513000001        9.3833923340000000E-002   8.9006422611000002E-002   1.1882334760000000E-002 -0.15375594951032440        2.1933376334317348E-011  0.60712766050888001     
   2.9143323898000002        9.8081707949999999E-002   9.5345972542000001E-002   9.3963740850000008E-003 -0.14740699541507002       -4.1955235186610859E-011  0.58173169949438874     
   2.9536390304000002       0.10135102272000000       0.10062217563000000        6.9893895584000002E-003 -0.14100261737344047        1.0633583640360802E-011  0.55585773917244241     
   2.9948301315000001       0.10367321968000000       0.10471463048000000        4.8054754034000001E-003 -0.13464920806753089       -2.1910820944847191E-011  0.52988681185964026     
   3.0374107361000000       0.10519540310000000       0.10788917380000000        2.8042494832000000E-003 -0.12844119938979481        2.4910141726651013E-012  0.50416199158132113     
   3.0811414719000001       0.10591661930000000       0.11016607120999999        1.0056793600000001E-003 -0.12242050517227031        8.6212429557410926E-017  0.47882007320809389     
   3.1255435943999998       0.10599994660000001       0.11130571200000000       -5.6415795408999996E-004 -0.11665038679837543       -1.2431712560392365E-012  0.45409895497449076     
   3.1701860428000002       0.10546529293000000       0.11179089380000000       -1.9399821585999999E-003 -0.11117373568763343        5.4928105711613454E-011  0.43016824383595820     
   3.2149763107000000       0.10444796084999999       0.11167406869000000       -3.1042098412000000E-003 -0.10598399487144460       -4.0578747441355132E-011  0.40699593737027190     
   3.2595252990999999       0.10298192502000000       0.11089086367000001       -4.1985510998999998E-003 -0.10110503906932197       -9.3511611214777835E-012  0.38469729108298495     
