   8.0000000000000000        0.0000000000000000        1.7763568129000000E-014   2.8610262073999999E-005  -1.5815118762423502E-003  -6.2478304857426066E-012   9.0996457580589047E-004
   7.9999847411999996        2.8610300000000002E-006  -7.6293948864999996E-005  -1.4305112287000000E-005  -1.5815318744900634E-003  -3.7160876630406899E-009   9.0997557704332647E-004
   7.9999389648000001       -1.1444090000000000E-005  -1.5258788522999999E-004  -6.5863136519000006E-005  -1.5815917815965213E-003   1.4920463449388386E-008   9.1000858160448931E-004
   7.9998626708999998       -4.9829480000000000E-005  -3.1232833283999998E-004  -6.0796736594000000E-005  -1.5816914808574863E-003   6.4919322120376541E-008   9.1006359186899871E-004
   7.9996891021999996       -6.0081480000000003E-005  -4.3392181853999998E-004   1.1920874821000000E-006  -1.5819185471064590E-003   7.8309237910656652E-008   9.1018875375432787E-004
   7.9995155334000003       -4.8875809999999998E-005  -4.1007994389999998E-004   2.2500749665000000E-005  -1.5821456133749373E-003   6.3717077868568405E-008   9.1031393425524971E-004
   7.9993610382000000       -4.2080879999999997E-005  -3.7193295696000001E-004  -1.7434362239999999E-005  -1.5823477073252301E-003   5.4876453824697784E-008   9.1042537405474971E-004
   7.9992179870999998       -6.2823299999999999E-005  -3.5762786966999998E-004  -5.0067899254000000E-005  -1.5825349077923149E-003   8.1899209658922760E-008   9.1052857191986636E-004
   7.9990749359000004       -8.2135199999999999E-005  -3.9815903157000001E-004  -7.8678123826999999E-005  -1.5827220750076502E-003   1.0710468555903154E-007   9.1063178234263660E-004
   7.9988994597999996       -1.2576579999999999E-004  -4.1007994389000000E-004  -1.1384486079999999E-004  -1.5829517867372357E-003   1.6399416653751588E-007   9.1075840390378630E-004
   7.9987468719999999       -1.7321109000000001E-004  -4.4822691831999999E-004  -8.8214873686000004E-005  -1.5831514654772575E-003   2.2585130713164020E-007   9.1086852451384274E-004
   7.9985408783000000       -1.9633770000000001E-004  -5.6266784162000002E-004  -3.3676624497999998E-005  -1.5834211818346539E-003   2.5604634838620320E-007   9.1101721061646120E-004
   7.9982967376999996       -2.0015239000000000E-004  -5.9366226615999997E-004  -8.6426623711000001E-006  -1.5837408714958175E-003   2.6112796721617900E-007   9.1119346520793828E-004
   7.9980659484999999       -2.0325183000000001E-004  -6.3657760301999997E-004   1.1324874831000000E-005  -1.5840431270865811E-003   2.6519658350759901E-007   9.1136011446715185E-004
   7.9977874756000000       -1.9109249000000001E-004  -7.0810316443999999E-004   6.1094624088000003E-006  -1.5844079393395514E-003   2.4940102930109689E-007   9.1156123912954849E-004
   7.9974994658999998       -1.9836425999999999E-004  -6.5326689026000005E-004  -1.2964012307000000E-005  -1.5847852953651009E-003   2.5891023255793629E-007   9.1176930122400406E-004
   7.9972648620999998       -2.0146370000000000E-004  -6.8426131481000004E-004   1.3113024805000000E-005  -1.5850927799875569E-003   2.6306464638542450E-007   9.1193881979033430E-004
   7.9969520568999997       -1.8787384000000000E-004  -7.2956083913000005E-004   2.1457662179999999E-005  -1.5855028444193950E-003   2.4532937837970958E-007   9.1216489747312894E-004
   7.9966812133999996       -1.8429756999999999E-004  -6.8187711484000004E-004   3.8742999422999999E-006  -1.5858579405806563E-003   2.4073282621576141E-007   9.1236069592177428E-004
   7.9964065552000001       -1.8477439999999999E-004  -6.5803526519000002E-004   9.3877373599999999E-006  -1.5862181009207977E-003   2.4142938640377156E-007   9.1255929794964430E-004
   7.9961547851999999       -1.7678738000000000E-004  -6.2465667819000005E-004   1.1026862336000000E-005  -1.5865483247751839E-003   2.3102577878589727E-007   9.1274139059849475E-004
   7.9959068298000000       -1.7595290999999999E-004  -6.3419341555000003E-004   5.4836274183000002E-005  -1.5868736621766459E-003   2.2995168757393668E-007   9.1292076220965987E-004
   7.9956474304000000       -1.3291835999999999E-004  -6.2465666568999999E-004   9.9241736021000001E-005  -1.5872141256843314E-003   1.7376441741205837E-007   9.1310845349744905E-004
   7.9954071044999999       -9.6559520000000004E-005  -5.9366225364999999E-004   8.3893536250000003E-005  -1.5875295409312870E-003   1.2624196648034871E-007   9.1328238058946420E-004
   7.9951725005999998       -6.5803530000000003E-005  -6.3419340304999997E-004   1.3411049799999999E-005  -1.5878375773302404E-003   8.6040234767238232E-008   9.1345220062581179E-004
   7.9948997498000001       -8.5830680000000003E-005  -5.9366224115999996E-004  -2.1606687177999998E-005  -1.5881956822585384E-003   1.1228298176665620E-007   9.1364967564050166E-004
   7.9946975707999997       -8.3088879999999995E-005  -5.0544739246999998E-004  -2.5779012116000001E-005  -1.5884611645678283E-003   1.0870969255179995E-007   9.1379608540972284E-004
   7.9944953918000001       -1.0645389000000000E-004  -5.3405762953999999E-004  -2.8461212076000001E-005  -1.5887267602084703E-003   1.3929415663126932E-007   9.1394252003067504E-004
   7.9942703247000004       -1.0585785000000000E-004  -5.9366224115000004E-004  -6.2584999066999996E-006  -1.5890225234967948E-003   1.3852615003763102E-007   9.1410556189535405E-004
   7.9940204619999999       -1.1146069000000000E-004  -5.6743620404000000E-004   7.7486123845000000E-006  -1.5893508100993151E-003   1.4586920951416622E-007   9.1428660244045499E-004
   7.9938163756999998       -9.9658960000000000E-005  -5.0544737997000003E-004   1.6838312248999999E-005  -1.5896190339183343E-003   1.3047369159920423E-007   9.1443450388586629E-004
   7.9936161041000000       -9.7990040000000005E-005  -5.1498411731999998E-004   1.6093237260000000E-005  -1.5898823209262707E-003   1.2831048965719864E-007   9.1457966559664984E-004
